timestamp,station_id,temperature_2m,shortwave_radiation,windspeed_10m,wind_direction_10m,wind_gusts_10m,relative_humidity_2m,rain,cloud_cover,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm
2024-01-01 00:00:00,plateau_jos,17.0,0.0,9.4,88,14.8,36,0.0,0,22.8,0.28
2024-01-01 01:00:00,plateau_jos,17.7,0.0,8.3,90,11.9,34,0.0,0,22.7,0.28
2024-01-01 02:00:00,plateau_jos,17.9,0.0,8.4,80,11.5,33,0.0,0,22.5,0.28
2024-01-01 03:00:00,plateau_jos,17.8,0.0,8.7,85,10.8,33,0.0,0,22.3,0.28
2024-01-01 04:00:00,plateau_jos,17.0,0.0,9.5,81,11.9,35,0.0,0,22.1,0.28
2024-01-01 05:00:00,plateau_jos,15.3,0.0,11.5,76,14.0,39,0.0,0,21.9,0.28
2024-01-01 06:00:00,plateau_jos,14.1,0.0,12.9,67,16.6,41,0.0,0,21.6,0.28
2024-01-01 07:00:00,plateau_jos,14.0,3.0,11.5,70,16.6,45,0.0,0,21.4,0.28
2024-01-01 08:00:00,plateau_jos,18.8,125.0,9.2,69,15.1,32,0.0,0,21.2,0.28
2024-01-01 09:00:00,plateau_jos,21.2,356.0,11.8,63,24.8,24,0.0,0,21.0,0.28
2024-01-01 10:00:00,plateau_jos,23.0,578.0,13.2,61,29.9,22,0.0,0,21.0,0.28
2024-01-01 11:00:00,plateau_jos,24.6,754.0,13.7,60,31.7,21,0.0,0,21.1,0.28
2024-01-01 12:00:00,plateau_jos,26.0,865.0,13.3,57,32.0,20,0.0,0,21.2,0.28
2024-01-01 13:00:00,plateau_jos,26.9,900.0,11.6,54,31.7,19,0.0,0,21.5,0.28
2024-01-01 14:00:00,plateau_jos,27.3,856.0,10.5,52,29.2,19,0.0,0,21.9,0.28
2024-01-01 15:00:00,plateau_jos,27.5,739.0,9.9,57,27.4,19,0.0,28,22.2,0.28
2024-01-01 16:00:00,plateau_jos,27.2,558.0,9.6,56,25.2,20,0.0,91,22.5,0.28
2024-01-01 17:00:00,plateau_jos,26.2,334.0,10.3,54,23.0,20,0.0,88,22.8,0.28
2024-01-01 18:00:00,plateau_jos,23.5,107.0,7.4,47,21.2,24,0.0,97,23.1,0.28
2024-01-01 19:00:00,plateau_jos,21.3,1.0,7.8,56,13.7,28,0.0,98,23.2,0.28
2024-01-01 20:00:00,plateau_jos,19.3,0.0,9.7,68,13.0,33,0.0,99,23.2,0.28
2024-01-01 21:00:00,plateau_jos,18.7,0.0,10.5,74,14.0,35,0.0,96,23.2,0.28
2024-01-01 22:00:00,plateau_jos,18.8,0.0,10.0,52,13.7,33,0.0,100,23.1,0.28
2024-01-01 23:00:00,plateau_jos,16.7,0.0,11.4,66,15.1,37,0.0,100,23.0,0.28
2024-01-02 00:00:00,plateau_jos,16.1,0.0,10.9,73,14.8,39,0.0,100,22.9,0.28
2024-01-02 01:00:00,plateau_jos,16.8,0.0,9.4,83,14.0,37,0.0,100,22.7,0.28
2024-01-02 02:00:00,plateau_jos,17.1,0.0,8.6,92,11.9,35,0.0,98,22.5,0.28
2024-01-02 03:00:00,plateau_jos,16.2,0.0,9.8,84,12.2,37,0.0,100,22.3,0.28
2024-01-02 04:00:00,plateau_jos,15.9,0.0,10.2,82,12.2,37,0.0,100,22.0,0.28
2024-01-02 05:00:00,plateau_jos,14.6,0.0,11.6,74,14.4,39,0.0,100,21.8,0.28
2024-01-02 06:00:00,plateau_jos,15.1,0.0,9.8,82,14.4,36,0.0,98,21.6,0.28
2024-01-02 07:00:00,plateau_jos,15.2,3.0,8.4,97,12.2,38,0.0,98,21.3,0.28
2024-01-02 08:00:00,plateau_jos,18.5,118.0,6.2,97,10.4,29,0.0,96,21.1,0.28
2024-01-02 09:00:00,plateau_jos,21.8,342.0,6.8,58,16.6,22,0.0,98,21.0,0.28
2024-01-02 10:00:00,plateau_jos,24.0,562.0,10.0,52,24.5,20,0.0,99,21.0,0.28
2024-01-02 11:00:00,plateau_jos,25.7,737.0,10.2,51,26.3,19,0.0,100,21.0,0.28
2024-01-02 12:00:00,plateau_jos,27.0,848.0,9.9,46,26.6,19,0.0,100,21.2,0.28
2024-01-02 13:00:00,plateau_jos,28.1,888.0,9.4,40,26.3,19,0.0,100,21.5,0.28
2024-01-02 14:00:00,plateau_jos,28.3,850.0,10.8,30,27.7,19,0.0,90,21.8,0.28
2024-01-02 15:00:00,plateau_jos,28.3,736.0,11.8,23,28.4,19,0.0,92,22.2,0.28
2024-01-02 16:00:00,plateau_jos,27.7,557.0,11.3,22,28.4,19,0.0,78,22.6,0.28
2024-01-02 17:00:00,plateau_jos,26.6,334.0,11.8,27,26.3,20,0.0,77,22.9,0.28
2024-01-02 18:00:00,plateau_jos,24.1,108.0,9.4,40,24.5,24,0.0,94,23.1,0.28
2024-01-02 19:00:00,plateau_jos,22.1,2.0,9.7,48,17.6,26,0.0,96,23.3,0.28
2024-01-02 20:00:00,plateau_jos,20.7,0.0,8.2,49,17.3,28,0.0,94,23.3,0.28
2024-01-02 21:00:00,plateau_jos,18.9,0.0,8.6,57,14.0,32,0.0,8,23.3,0.28
2024-01-02 22:00:00,plateau_jos,17.9,0.0,8.9,58,13.3,34,0.0,8,23.3,0.28
2024-01-02 23:00:00,plateau_jos,16.6,0.0,10.4,88,13.3,38,0.0,6,23.2,0.28
2024-01-03 00:00:00,plateau_jos,17.0,0.0,8.8,99,13.3,36,0.0,0,23.0,0.28
2024-01-03 01:00:00,plateau_jos,17.2,0.0,6.8,115,11.2,35,0.0,0,22.8,0.28
2024-01-03 02:00:00,plateau_jos,18.0,0.0,6.9,99,10.4,31,0.0,26,22.7,0.28
2024-01-03 03:00:00,plateau_jos,16.0,0.0,7.9,114,9.7,36,0.0,0,22.4,0.28
2024-01-03 04:00:00,plateau_jos,15.3,0.0,8.0,126,9.7,38,0.0,12,22.2,0.28
2024-01-03 05:00:00,plateau_jos,16.9,0.0,6.7,126,9.7,33,0.0,73,22.0,0.28
2024-01-03 06:00:00,plateau_jos,16.3,0.0,5.6,140,8.3,34,0.0,99,21.7,0.28
2024-01-03 07:00:00,plateau_jos,14.8,3.0,5.8,158,7.6,42,0.0,98,21.5,0.28
2024-01-03 08:00:00,plateau_jos,19.2,120.0,4.7,176,8.6,32,0.0,46,21.2,0.28
2024-01-03 09:00:00,plateau_jos,23.1,352.0,3.2,117,11.2,23,0.0,58,21.1,0.28
2024-01-03 10:00:00,plateau_jos,25.8,575.0,3.7,79,15.1,20,0.0,76,21.1,0.28
2024-01-03 11:00:00,plateau_jos,27.5,752.0,3.1,54,15.8,19,0.0,42,21.2,0.28
2024-01-03 12:00:00,plateau_jos,28.8,861.0,4.8,27,18.7,18,0.0,56,21.4,0.28
2024-01-03 13:00:00,plateau_jos,29.7,898.0,7.1,15,22.0,17,0.0,95,21.8,0.28
2024-01-03 14:00:00,plateau_jos,30.2,848.0,10.2,352,26.6,17,0.0,78,22.2,0.28
2024-01-03 15:00:00,plateau_jos,30.0,725.0,12.4,352,29.2,17,0.0,99,22.6,0.28
2024-01-03 16:00:00,plateau_jos,29.3,522.0,12.0,353,29.2,17,0.0,100,23.0,0.28
2024-01-03 17:00:00,plateau_jos,28.4,297.0,11.2,360,27.0,17,0.0,100,23.3,0.28
2024-01-03 18:00:00,plateau_jos,25.6,98.0,8.4,25,22.7,21,0.0,99,23.6,0.28
2024-01-03 19:00:00,plateau_jos,21.9,2.0,6.9,62,15.8,26,0.0,67,23.7,0.28
2024-01-03 20:00:00,plateau_jos,20.2,0.0,9.0,61,13.0,29,0.0,0,23.8,0.28
2024-01-03 21:00:00,plateau_jos,19.5,0.0,8.0,54,13.0,28,0.0,0,23.8,0.28
2024-01-03 22:00:00,plateau_jos,18.4,0.0,8.7,45,13.0,30,0.0,3,23.7,0.28
2024-01-03 23:00:00,plateau_jos,17.4,0.0,9.7,59,13.3,31,0.0,72,23.6,0.28
2024-01-04 00:00:00,plateau_jos,16.5,0.0,10.9,73,14.0,35,0.0,98,23.5,0.28
2024-01-04 01:00:00,plateau_jos,18.0,0.0,9.0,67,14.0,30,0.0,100,23.3,0.28
2024-01-04 02:00:00,plateau_jos,17.5,0.0,9.7,59,12.6,30,0.0,0,23.1,0.28
2024-01-04 03:00:00,plateau_jos,17.5,0.0,9.2,69,12.2,29,0.0,0,22.8,0.28
2024-01-04 04:00:00,plateau_jos,17.3,0.0,9.8,73,12.2,29,0.0,76,22.6,0.28
2024-01-04 05:00:00,plateau_jos,16.5,0.0,10.5,68,13.0,29,0.0,85,22.4,0.28
2024-01-04 06:00:00,plateau_jos,14.5,0.0,12.1,67,15.1,33,0.0,18,22.1,0.28
2024-01-04 07:00:00,plateau_jos,15.1,3.0,10.2,82,15.1,34,0.0,0,21.9,0.28
2024-01-04 08:00:00,plateau_jos,19.0,119.0,6.5,87,12.6,25,0.0,1,21.7,0.28
2024-01-04 09:00:00,plateau_jos,22.3,348.0,8.1,69,18.4,19,0.0,6,21.5,0.28
2024-01-04 10:00:00,plateau_jos,24.6,571.0,10.0,60,24.1,17,0.0,10,21.5,0.28
2024-01-04 11:00:00,plateau_jos,26.3,749.0,9.9,57,25.6,17,0.0,0,21.6,0.28
2024-01-04 12:00:00,plateau_jos,27.6,862.0,8.2,49,25.6,17,0.0,26,21.7,0.28
2024-01-04 13:00:00,plateau_jos,28.5,900.0,8.2,38,24.1,17,0.0,79,22.0,0.28
2024-01-04 14:00:00,plateau_jos,28.7,858.0,9.7,27,25.9,15,0.0,97,22.3,0.28
2024-01-04 15:00:00,plateau_jos,28.7,738.0,10.5,31,25.9,14,0.0,97,22.7,0.28
2024-01-04 16:00:00,plateau_jos,28.2,557.0,11.7,34,26.3,14,0.0,95,23.0,0.28
2024-01-04 17:00:00,plateau_jos,27.2,334.0,11.2,40,26.3,15,0.0,99,23.3,0.28
2024-01-04 18:00:00,plateau_jos,24.4,108.0,7.4,47,23.0,19,0.0,98,23.6,0.28
2024-01-04 19:00:00,plateau_jos,22.4,2.0,8.7,60,15.5,21,0.0,95,23.7,0.28
2024-01-04 20:00:00,plateau_jos,20.1,0.0,9.8,66,15.5,27,0.0,62,23.8,0.28
2024-01-04 21:00:00,plateau_jos,18.9,0.0,9.7,59,14.0,29,0.0,17,23.7,0.28
2024-01-04 22:00:00,plateau_jos,18.2,0.0,9.0,67,14.0,29,0.0,26,23.7,0.28
2024-01-04 23:00:00,plateau_jos,18.4,0.0,8.6,68,15.1,27,0.0,9,23.6,0.28
2024-01-05 00:00:00,plateau_jos,16.6,0.0,9.9,71,14.4,32,0.0,35,23.4,0.28
2024-01-05 01:00:00,plateau_jos,15.5,0.0,11.6,74,14.8,36,0.0,80,23.2,0.28
2024-01-05 02:00:00,plateau_jos,15.0,0.0,12.1,78,15.5,37,0.0,97,23.0,0.28
2024-01-05 03:00:00,plateau_jos,14.6,0.0,12.3,85,15.5,37,0.0,63,22.8,0.28
2024-01-05 04:00:00,plateau_jos,14.8,0.0,11.9,87,15.5,35,0.0,70,22.6,0.28
2024-01-05 05:00:00,plateau_jos,14.3,0.0,12.3,87,15.5,34,0.0,100,22.3,0.28
2024-01-05 06:00:00,plateau_jos,14.4,0.0,11.9,88,15.5,32,0.0,78,22.1,0.28
2024-01-05 07:00:00,plateau_jos,15.4,3.0,10.1,94,14.8,32,0.0,100,21.8,0.28
2024-01-05 08:00:00,plateau_jos,19.1,117.0,5.4,98,13.0,26,0.0,100,21.6,0.28
2024-01-05 09:00:00,plateau_jos,22.3,343.0,8.2,75,18.4,18,0.0,100,21.4,0.28
2024-01-05 10:00:00,plateau_jos,24.3,552.0,10.2,67,24.5,17,0.0,100,21.4,0.28
2024-01-05 11:00:00,plateau_jos,25.9,729.0,9.8,66,25.6,16,0.0,35,21.4,0.28
2024-01-05 12:00:00,plateau_jos,27.3,863.0,8.4,65,25.6,15,0.0,78,21.6,0.28
2024-01-05 13:00:00,plateau_jos,28.5,908.0,7.9,60,23.8,15,0.0,29,21.9,0.28
2024-01-05 14:00:00,plateau_jos,29.2,864.0,7.1,60,21.6,14,0.0,100,22.3,0.28
2024-01-05 15:00:00,plateau_jos,29.4,743.0,7.9,60,22.0,14,0.0,100,22.7,0.28
2024-01-05 16:00:00,plateau_jos,29.0,563.0,10.0,60,23.4,14,0.0,100,23.0,0.28
2024-01-05 17:00:00,plateau_jos,27.7,327.0,12.7,55,25.6,15,0.0,98,23.3,0.28
2024-01-05 18:00:00,plateau_jos,24.8,114.0,11.2,48,25.9,18,0.0,100,23.6,0.279
2024-01-05 19:00:00,plateau_jos,21.1,2.0,10.4,70,20.2,27,0.0,97,23.7,0.279
2024-01-05 20:00:00,plateau_jos,21.1,0.0,6.6,139,13.0,26,0.0,93,23.8,0.279
2024-01-05 21:00:00,plateau_jos,21.4,0.0,6.8,122,8.6,24,0.0,15,23.8,0.279
2024-01-05 22:00:00,plateau_jos,18.6,0.0,11.6,95,14.4,29,0.0,10,23.7,0.279
2024-01-05 23:00:00,plateau_jos,18.3,0.0,10.0,69,15.8,27,0.0,0,23.6,0.279
2024-01-06 00:00:00,plateau_jos,17.1,0.0,9.9,80,14.8,29,0.0,0,23.4,0.279
2024-01-06 01:00:00,plateau_jos,16.1,0.0,11.8,78,15.1,34,0.0,0,23.3,0.279
2024-01-06 02:00:00,plateau_jos,15.8,0.0,12.1,73,15.5,35,0.0,0,23.1,0.279
2024-01-06 03:00:00,plateau_jos,15.8,0.0,11.6,74,15.1,34,0.0,0,22.8,0.279
2024-01-06 04:00:00,plateau_jos,16.1,0.0,11.2,84,14.8,32,0.0,0,22.6,0.279
2024-01-06 05:00:00,plateau_jos,15.1,0.0,12.0,83,14.8,33,0.0,0,22.4,0.279
2024-01-06 06:00:00,plateau_jos,14.1,0.0,13.1,81,16.6,34,0.0,0,22.1,0.279
2024-01-06 07:00:00,plateau_jos,14.1,2.0,12.3,83,16.6,37,0.0,0,21.9,0.279
2024-01-06 08:00:00,plateau_jos,19.4,117.0,7.2,84,15.8,24,0.0,0,21.6,0.279
2024-01-06 09:00:00,plateau_jos,22.5,347.0,9.7,68,20.9,18,0.0,1,21.5,0.279
2024-01-06 10:00:00,plateau_jos,24.6,572.0,12.4,64,28.1,16,0.0,1,21.5,0.279
2024-01-06 11:00:00,plateau_jos,26.2,751.0,12.6,63,29.5,15,0.0,0,21.5,0.279
2024-01-06 12:00:00,plateau_jos,27.5,866.0,11.1,54,29.5,15,0.0,0,21.7,0.279
2024-01-06 13:00:00,plateau_jos,28.3,905.0,10.2,42,28.4,15,0.0,0,22.0,0.279
2024-01-06 14:00:00,plateau_jos,28.7,867.0,9.9,33,26.3,15,0.0,41,22.4,0.279
2024-01-06 15:00:00,plateau_jos,28.8,751.0,10.4,34,26.3,15,0.0,35,22.7,0.279
2024-01-06 16:00:00,plateau_jos,28.4,569.0,11.3,37,26.3,15,0.0,31,23.1,0.279
2024-01-06 17:00:00,plateau_jos,27.4,348.0,11.8,38,25.6,15,0.0,2,23.4,0.279
2024-01-06 18:00:00,plateau_jos,24.7,118.0,8.8,35,24.1,18,0.0,0,23.6,0.279
2024-01-06 19:00:00,plateau_jos,21.5,2.0,8.4,59,15.5,23,0.0,0,23.8,0.279
2024-01-06 20:00:00,plateau_jos,20.0,0.0,10.5,74,14.4,26,0.0,0,23.8,0.279
2024-01-06 21:00:00,plateau_jos,19.3,0.0,10.6,80,15.1,26,0.0,0,23.8,0.279
2024-01-06 22:00:00,plateau_jos,18.7,0.0,10.4,70,15.1,25,0.0,0,23.7,0.279
2024-01-06 23:00:00,plateau_jos,18.0,0.0,9.4,58,15.1,26,0.0,0,23.6,0.279
2024-01-07 00:00:00,plateau_jos,16.2,0.0,12.1,73,15.5,31,0.0,0,23.4,0.279
2024-01-07 01:00:00,plateau_jos,15.7,0.0,12.2,92,15.8,33,0.0,0,23.2,0.279
2024-01-07 02:00:00,plateau_jos,16.2,0.0,10.8,92,14.0,31,0.0,0,23.0,0.279
2024-01-07 03:00:00,plateau_jos,17.5,0.0,9.4,94,13.7,28,0.0,0,22.8,0.279
2024-01-07 04:00:00,plateau_jos,17.9,0.0,9.0,88,11.9,26,0.0,0,22.6,0.279
2024-01-07 05:00:00,plateau_jos,16.6,0.0,10.1,90,12.6,28,0.0,0,22.3,0.279
2024-01-07 06:00:00,plateau_jos,16.3,0.0,10.9,82,13.3,27,0.0,0,22.0,0.279
2024-01-07 07:00:00,plateau_jos,15.8,2.0,10.5,84,13.3,30,0.0,0,21.8,0.279
2024-01-07 08:00:00,plateau_jos,19.1,119.0,5.5,67,13.3,27,0.0,0,21.5,0.279
2024-01-07 09:00:00,plateau_jos,22.1,355.0,9.9,46,21.2,17,0.0,0,21.4,0.279
2024-01-07 10:00:00,plateau_jos,23.8,584.0,12.3,52,28.1,16,0.0,0,21.3,0.279
2024-01-07 11:00:00,plateau_jos,25.6,768.0,12.7,61,29.9,15,0.0,0,21.4,0.279
2024-01-07 12:00:00,plateau_jos,27.3,886.0,11.6,64,29.9,14,0.0,0,21.5,0.279
2024-01-07 13:00:00,plateau_jos,28.3,926.0,11.0,52,29.2,13,0.0,0,21.8,0.279
2024-01-07 14:00:00,plateau_jos,28.6,885.0,12.3,50,29.5,13,0.0,0,22.1,0.279
2024-01-07 15:00:00,plateau_jos,28.5,769.0,12.0,44,29.5,13,0.0,0,22.5,0.279
2024-01-07 16:00:00,plateau_jos,27.9,587.0,11.7,43,28.4,13,0.0,0,22.8,0.279
2024-01-07 17:00:00,plateau_jos,26.7,359.0,12.2,45,26.6,14,0.0,0,23.1,0.279
2024-01-07 18:00:00,plateau_jos,23.9,123.0,9.5,53,24.8,18,0.0,0,23.3,0.279
2024-01-07 19:00:00,plateau_jos,21.3,3.0,8.0,63,17.3,21,0.0,0,23.5,0.279
2024-01-07 20:00:00,plateau_jos,19.9,0.0,8.2,67,14.0,23,0.0,0,23.5,0.279
2024-01-07 21:00:00,plateau_jos,18.2,0.0,10.8,75,14.4,25,0.0,0,23.5,0.279
2024-01-07 22:00:00,plateau_jos,17.0,0.0,12.3,69,15.8,28,0.0,0,23.4,0.279
2024-01-07 23:00:00,plateau_jos,16.9,0.0,11.3,73,16.2,28,0.0,0,23.3,0.279
2024-01-08 00:00:00,plateau_jos,16.8,0.0,10.8,69,14.4,27,0.0,0,23.1,0.279
2024-01-08 01:00:00,plateau_jos,16.5,0.0,10.4,76,13.3,28,0.0,0,22.9,0.279
2024-01-08 02:00:00,plateau_jos,17.8,0.0,9.2,69,11.5,25,0.0,0,22.7,0.279
2024-01-08 03:00:00,plateau_jos,16.9,0.0,9.7,68,12.2,26,0.0,0,22.5,0.279
2024-01-08 04:00:00,plateau_jos,16.2,0.0,10.1,84,12.6,27,0.0,0,22.2,0.279
2024-01-08 05:00:00,plateau_jos,15.7,0.0,10.1,84,12.6,27,0.0,0,22.0,0.279
2024-01-08 06:00:00,plateau_jos,15.3,0.0,9.4,86,12.6,27,0.0,0,21.7,0.279
2024-01-08 07:00:00,plateau_jos,14.7,2.0,9.4,92,11.9,30,0.0,0,21.4,0.279
2024-01-08 08:00:00,plateau_jos,18.0,118.0,5.0,90,11.5,24,0.0,0,21.2,0.279
2024-01-08 09:00:00,plateau_jos,21.7,352.0,5.7,72,14.8,16,0.0,4,21.0,0.279
2024-01-08 10:00:00,plateau_jos,24.4,581.0,8.1,69,21.2,14,0.0,21,21.0,0.279
2024-01-08 11:00:00,plateau_jos,26.5,763.0,7.6,65,22.7,13,0.0,44,21.1,0.279
2024-01-08 12:00:00,plateau_jos,28.1,878.0,6.9,47,22.3,12,0.0,44,21.3,0.279
2024-01-08 13:00:00,plateau_jos,29.3,922.0,8.5,36,24.1,10,0.0,26,21.6,0.279
2024-01-08 14:00:00,plateau_jos,29.6,879.0,11.1,29,27.7,9,0.0,86,21.9,0.279
2024-01-08 15:00:00,plateau_jos,29.5,764.0,12.4,30,29.2,8,0.0,88,22.3,0.279
